#	snr = 15db, deltaF1 = 0, deltaF2 = 0, length = 60 bytes
#	time			In-phase		Quad-phase
   1.4064375e-03  -1.7119547e+01   7.7394791e+01
   1.4065000e-03  -3.1264805e+01   1.2886537e+02
   1.4065625e-03  -6.6259130e+01   1.4379114e+02
   1.4066250e-03  -8.1316589e+01   8.0679685e+01
   1.4066875e-03  -1.2522911e+02   9.2603985e+01
   1.4067500e-03  -9.8012371e+01   1.2637371e+02
   1.4068125e-03  -1.1106053e+02   2.1783804e+01
   1.4068750e-03  -1.4119052e+02   5.6577227e+01
   1.4069375e-03  -1.0855102e+02   3.5993571e+01
   1.4070000e-03  -2.6129161e+01   1.0607000e+02
   1.4070625e-03  -4.5703161e+01   5.2795662e+01
   1.4071250e-03  -1.8898937e+01   1.4092429e+02
   1.4071875e-03   0.0000000e+00   1.3384230e+02
   1.4072500e-03   2.0000000e+00   1.3524314e+02
   1.4073125e-03   4.9100368e+01   1.3868944e+02
   1.4073750e-03   5.3241029e+01   6.9294087e+01
   1.4074375e-03   6.5388918e+01   6.7777803e+01
   1.4075000e-03   8.1137612e+01   4.4117979e+01
   1.4075625e-03   9.5413427e+01   5.7540276e+01
   1.4076250e-03   1.2296997e+02   1.0000000e+00
   1.4076875e-03   1.2271669e+02  -4.6020004e+01
   1.4077500e-03   8.5488338e+01  -4.0000000e+00
   1.4078125e-03   1.1098050e+02  -5.6791066e+01
   1.4078750e-03   1.1606821e+02  -5.8520341e+01
   1.4079375e-03   5.0806048e+01  -8.9034699e+01
   1.4080000e-03   6.8418126e+01  -9.4350994e+01
   1.4080625e-03   4.9948472e+01  -7.0781533e+01
   1.4081250e-03   2.3052707e+01  -1.1862561e+02
   1.4081875e-03   2.3813284e+01  -1.4240996e+02
   1.4082500e-03  -7.0000000e+00  -1.3208097e+02
   1.4083125e-03   5.0000000e+00  -1.2697865e+02
   1.4083750e-03  -4.4060189e+01  -9.7579239e+01
   1.4084375e-03  -8.6612150e+01  -7.9851316e+01
   1.4085000e-03  -6.5658739e+01  -9.7321778e+01
   1.4085625e-03  -1.2086380e+02  -4.5983223e+01
   1.4086250e-03  -1.1263246e+02   1.4615713e+01
   1.4086875e-03  -1.1978936e+02   3.3577533e+01
   1.4087500e-03  -8.3773743e+01   1.2000000e+01
   1.4088125e-03  -1.0873687e+02   4.5498412e+01
   1.4088750e-03  -9.5967976e+01   8.5297989e+01
   1.4089375e-03  -5.0803056e+01   8.0680787e+01
   1.4090000e-03  -8.5361846e+01   1.1817278e+02
   1.4090625e-03  -4.3561008e+01   6.9743360e+01
   1.4091250e-03   6.0000000e+00   1.3777129e+02
   1.4091875e-03  -1.4652792e+01   1.0792196e+02
   1.4092500e-03  -8.0000000e+00   1.0672747e+02
   1.4093125e-03   5.6798062e+01   1.1643987e+02
   1.4093750e-03   9.2341545e+01   9.4322035e+01
   1.4094375e-03   8.2263932e+01   8.7909873e+01
   1.4095000e-03   9.6720880e+01   9.5704137e+01
   1.4095625e-03   1.1776108e+02   7.0000000e+00
   1.4096250e-03   1.0287836e+02   7.0000000e+00
   1.4096875e-03   1.4694464e+02   1.2000000e+01
   1.4097500e-03   1.2500892e+02  -2.3049928e+01
   1.4098125e-03   1.0695558e+02  -5.8832257e+01
   1.4098750e-03   1.1408293e+02  -2.2470897e+01
   1.4099375e-03   1.0053744e+02  -2.2681240e+01
   1.4100000e-03   1.1415535e+02   2.2265469e+01
   1.4100625e-03   7.6068208e+01   4.7344561e+01
   1.4101250e-03   1.0305678e+02   8.2982215e+01
   1.4101875e-03   4.2692322e+01   8.6332991e+01
   1.4102500e-03   7.3659595e+01   6.9902930e+01
   1.4103125e-03   5.4209553e+01   1.1848319e+02
   1.4103750e-03  -1.8955750e+01   1.4177983e+02
   1.4104375e-03   2.0000000e+00   1.0590704e+02
   1.4105000e-03   2.3203842e+01   1.1409062e+02
   1.4105625e-03  -4.0000000e+00   7.3501362e+01
   1.4106250e-03  -5.2468816e+01   1.0441318e+02
   1.4106875e-03  -5.4894520e+01   7.4171622e+01
   1.4107500e-03  -9.4758701e+01   5.5242459e+01
   1.4108125e-03  -6.6546713e+01   6.3055171e+01
   1.4108750e-03  -1.0486634e+02   5.9406269e+01
   1.4109375e-03  -1.1502789e+02  -7.0000000e+00
   1.4110000e-03  -1.2346282e+02  -1.4767281e+01
   1.4110625e-03  -9.1837131e+01  -3.4042818e+01
   1.4111250e-03  -9.2262354e+01  -4.1697720e+01
   1.4111875e-03  -1.0501187e+02  -7.8160285e+01
   1.4112500e-03  -9.7274747e+01  -8.6215164e+01
   1.4113125e-03  -8.8448677e+01  -8.2004194e+01
   1.4113750e-03  -7.2811382e+01  -8.2836443e+01
   1.4114375e-03  -7.3830580e+01  -8.3179151e+01
   1.4115000e-03  -5.9416521e+01  -6.5468951e+01
   1.4115625e-03  -8.7254356e+01  -1.4645009e+01
   1.4116250e-03  -1.0725253e+02   2.6568380e+01
   1.4116875e-03  -1.1491560e+02   9.0000000e+00
   1.4117500e-03  -9.8507876e+01   2.2907826e+01
   1.4118125e-03  -9.6323037e+01   8.7549560e+01
   1.4118750e-03  -9.4756795e+01   4.1843137e+01
   1.4119375e-03  -1.1997395e+02   1.6174804e+01
   1.4120000e-03  -1.1502022e+02   1.1000000e+01
   1.4120625e-03  -8.4929526e+01  -1.1000000e+01
   1.4121250e-03  -1.1431565e+02  -5.9433836e+01
   1.4121875e-03  -1.1625449e+02  -7.5597794e+01
   1.4122500e-03  -8.8407366e+01  -5.6592723e+01
   1.4123125e-03  -6.7560816e+01  -8.0967530e+01
   1.4123750e-03  -3.8016230e+01  -6.4172888e+01
   1.4124375e-03  -1.0000000e+00  -1.1044674e+02
   1.4125000e-03   1.0000000e+00  -9.5846107e+01
   1.4125625e-03   2.8553060e+01  -1.1393229e+02
   1.4126250e-03   5.4387834e+01  -9.7832224e+01
   1.4126875e-03   4.3487475e+01  -9.6714801e+01
   1.4127500e-03   3.9219496e+01  -5.6773728e+01
   1.4128125e-03   6.8965802e+01  -1.0954665e+02
   1.4128750e-03   7.8437193e+01  -7.2596901e+01
   1.4129375e-03   5.5582933e+01  -9.4033676e+01
   1.4130000e-03   6.6064745e+01  -1.2084207e+02
   1.4130625e-03  -1.0000000e+01  -9.7898975e+01
   1.4131250e-03   3.0181177e+01  -1.0859898e+02
   1.4131875e-03  -5.1792444e+01  -1.0701861e+02
   1.4132500e-03  -5.3591931e+01  -6.7399602e+01
   1.4133125e-03  -7.4828074e+01  -6.6925159e+01
   1.4133750e-03  -5.9061708e+01  -6.7924035e+01
   1.4134375e-03  -9.3901566e+01  -3.4487375e+01
   1.4135000e-03  -9.9242136e+01  -6.1312227e+01
   1.4135625e-03  -1.1370712e+02  -3.5100492e+01
   1.4136250e-03  -1.1384854e+02   1.3159001e+01
   1.4136875e-03  -9.3293455e+01  -6.0000000e+00
   1.4137500e-03  -8.7643641e+01   1.8921916e+01
   1.4138125e-03  -4.9349728e+01   6.0929146e+01
   1.4138750e-03  -1.2457111e+02   5.2968881e+01
   1.4139375e-03  -1.0479708e+02   3.9171085e+01
   1.4140000e-03  -1.1994769e+02  -2.1116075e+01
   1.4140625e-03  -1.1723151e+02  -1.0000000e+01
   1.4141250e-03  -6.2773116e+01  -2.6210844e+01
   1.4141875e-03  -9.2634735e+01  -5.3017511e+01
   1.4142500e-03  -6.3060837e+01  -3.3999299e+01
   1.4143125e-03  -6.1102527e+01  -7.9105822e+01
   1.4143750e-03  -5.5282415e+01  -8.0703581e+01
   1.4144375e-03  -1.1000000e+01  -8.3433147e+01
   1.4145000e-03   7.0000000e+00  -7.7654558e+01
   1.4145625e-03   1.4417776e+01  -8.3300368e+01
   1.4146250e-03   3.6405816e+01  -9.8607944e+01
   1.4146875e-03   5.0352652e+01  -6.5140097e+01
   1.4147500e-03   5.1860230e+01  -6.1029327e+01
   1.4148125e-03   7.8515528e+01  -4.7700044e+01
   1.4148750e-03   5.4844560e+01  -6.8937198e+01
   1.4149375e-03   5.6235370e+01  -6.4563013e+01
   1.4150000e-03   2.4697419e+01  -1.0050221e+02
   1.4150625e-03   9.0000000e+00  -8.8179341e+01
   1.4151250e-03   1.0000000e+00  -1.1395110e+02
   1.4151875e-03  -2.1352755e+01  -9.8083580e+01
   1.4152500e-03  -3.9013898e+01  -6.2932550e+01
   1.4153125e-03  -5.6248583e+01  -7.1980529e+01
   1.4153750e-03  -5.2557208e+01  -8.2399491e+01
   1.4154375e-03  -3.0000000e+00  -7.1668295e+01
   1.4155000e-03  -2.5096072e+01  -9.7076661e+01
   1.4155625e-03  -1.2000000e+01  -1.0589415e+02
   1.4156250e-03   2.6331183e+01  -9.2596128e+01
   1.4156875e-03   6.2148209e+01  -7.2357917e+01
   1.4157500e-03   3.9105538e+01  -7.5697360e+01
   1.4158125e-03   4.4008639e+01  -5.3261266e+01
   1.4158750e-03   7.1657698e+01  -6.0579589e+01
   1.4159375e-03   9.7522512e+01  -2.6968844e+01
   1.4160000e-03   8.1723330e+01   1.4497234e+01
   1.4160625e-03   1.1761990e+02   8.0000000e+00
   1.4161250e-03   1.0785783e+02  -3.0000000e+00
   1.4161875e-03   7.6429226e+01   4.1368361e+01
   1.4162500e-03   4.4866469e+01   4.3121822e+01
   1.4163125e-03   7.8299595e+01   9.3565579e+01
   1.4163750e-03   8.2945226e+01   8.1553366e+01
   1.4164375e-03   9.4502640e+01   5.8349488e+01
   1.4165000e-03   1.0416853e+02   2.9248785e+01
   1.4165625e-03   8.4314526e+01  -1.2000000e+01
   1.4166250e-03   1.1990020e+02  -1.3910500e+01
   1.4166875e-03   6.4628167e+01  -3.6385452e+01
   1.4167500e-03   7.0018670e+01  -2.5169474e+01
   1.4168125e-03   6.1621803e+01  -5.8207950e+01
   1.4168750e-03   6.6327709e+01  -8.0436344e+01
   1.4169375e-03   4.0693265e+01  -9.9575977e+01
   1.4170000e-03  -1.1000000e+01  -7.2814470e+01
   1.4170625e-03  -1.1000000e+01  -6.0309103e+01
   1.4171250e-03  -2.9944810e+01  -1.2066256e+02
   1.4171875e-03  -3.1932399e+01  -9.5958466e+01
   1.4172500e-03  -7.8555963e+01  -6.3257089e+01
   1.4173125e-03  -8.1469356e+01  -3.8126824e+01
   1.4173750e-03  -4.2998108e+01  -8.2413540e+01
   1.4174375e-03  -4.7221860e+01  -8.0281692e+01
   1.4175000e-03  -5.4343035e+01  -8.5410100e+01
   1.4175625e-03  -1.2000000e+01  -8.7595662e+01
   1.4176250e-03   1.7492144e+01  -1.0101718e+02
   1.4176875e-03   3.8321143e+01  -1.0022418e+02
   1.4177500e-03   9.0000000e+00  -7.0452990e+01
   1.4178125e-03   9.6551040e+01  -5.5128058e+01
   1.4178750e-03   6.4240834e+01  -5.3844300e+01
   1.4179375e-03   7.5904407e+01  -1.9396066e+01
   1.4180000e-03   5.6529619e+01  -4.8666765e+01
   1.4180625e-03   9.1277601e+01   5.0000000e+00
   1.4181250e-03   8.0454394e+01   1.6687302e+01
   1.4181875e-03   8.2668309e+01   1.1000000e+01
   1.4182500e-03   5.1124307e+01   2.1306045e+01
   1.4183125e-03   7.3086662e+01   4.1406062e+01
   1.4183750e-03   8.2436701e+01   6.9932227e+01
   1.4184375e-03   4.2464970e+01   7.4239232e+01
   1.4185000e-03   2.4896514e+01   4.7237454e+01
   1.4185625e-03  -3.0000000e+00   5.8380309e+01
   1.4186250e-03  -2.0861648e+01   8.2017064e+01
   1.4186875e-03   2.0000000e+00   8.7312900e+01
   1.4187500e-03  -5.0520684e+01   6.9094982e+01
   1.4188125e-03  -5.2664012e+01   5.7988427e+01
   1.4188750e-03  -4.1318129e+01   7.3143851e+01
   1.4189375e-03  -1.3476650e+01   8.0237996e+01
   1.4190000e-03  -1.0000000e+00   5.9478529e+01
   1.4190625e-03   3.6193330e+01   7.4090140e+01
   1.4191250e-03   3.0414077e+01   6.2739960e+01
   1.4191875e-03   4.3566240e+01   6.6462793e+01
   1.4192500e-03   2.6533394e+01   5.5113960e+01
   1.4193125e-03   5.8503147e+01   4.7447857e+01
   1.4193750e-03   7.0419765e+01   3.8918441e+01
   1.4194375e-03   7.7744101e+01   1.5967263e+01
   1.4195000e-03   8.5238892e+01   1.4952946e+01
   1.4195625e-03   8.7878937e+01   1.0000000e+00
   1.4196250e-03   1.0391630e+02  -2.1124847e+01
   1.4196875e-03   7.9776412e+01  -5.7624469e+01
   1.4197500e-03   6.0106402e+01  -5.6640890e+01
   1.4198125e-03   3.4235443e+01  -5.0020784e+01
   1.4198750e-03   3.0998058e+01  -5.0303969e+01
   1.4199375e-03  -1.2000000e+01  -7.2103295e+01
   1.4200000e-03  -4.0000000e+00  -8.4141241e+01
   1.4200625e-03   1.0000000e+01  -7.8755135e+01
   1.4201250e-03  -1.5087426e+01  -6.7127265e+01
   1.4201875e-03  -4.8411517e+01  -5.0145732e+01
   1.4202500e-03  -5.9206288e+01  -3.9987823e+01
   1.4203125e-03  -4.1256097e+01  -4.7717698e+01
   1.4203750e-03  -6.5931421e+01  -2.8887402e+01
   1.4204375e-03  -5.9791049e+01   1.0000000e+00
   1.4205000e-03  -9.5939153e+01   1.2000000e+01
   1.4205625e-03  -4.4893113e+01   1.9948918e+01
   1.4206250e-03  -4.9389704e+01   3.7586736e+01
   1.4206875e-03  -5.5630649e+01   4.4139710e+01
   1.4207500e-03  -2.4166215e+01   4.7406041e+01
   1.4208125e-03  -3.8480662e+01   6.7454756e+01
   1.4208750e-03  -1.9369774e+01   8.7177776e+01
   1.4209375e-03  -2.2524590e+01   6.3103211e+01
   1.4210000e-03   3.2017669e+01   4.4981520e+01
   1.4210625e-03  -1.1000000e+01   6.2516010e+01
   1.4211250e-03   3.2726896e+01   7.9244101e+01
   1.4211875e-03   4.4022448e+01   6.9772035e+01
   1.4212500e-03   3.7397182e+01   3.5712437e+01
   1.4213125e-03   5.2832175e+01   2.1548471e+01
   1.4213750e-03   7.2110734e+01   4.6907427e+01
   1.4214375e-03   7.6173904e+01  -2.0000000e+00
   1.4215000e-03   5.4057758e+01  -2.0000000e+00
   1.4215625e-03   6.2162690e+01  -2.7793641e+01
   1.4216250e-03   6.9469233e+01  -2.5303234e+01
   1.4216875e-03   5.7397279e+01  -4.0407560e+01
   1.4217500e-03   5.0764634e+01  -6.4405126e+01
   1.4218125e-03   2.2214429e+01  -6.3585787e+01
   1.4218750e-03   3.5804671e+01  -3.2640083e+01
   1.4219375e-03   6.3719299e+01  -5.5022538e+01
   1.4220000e-03   5.7383082e+01  -3.3160747e+01
   1.4220625e-03   5.0251016e+01  -2.8890544e+01
   1.4221250e-03   6.9950347e+01  -2.0000000e+00
   1.4221875e-03   7.1835417e+01   3.0000000e+00
   1.4222500e-03   3.5112413e+01   2.7951792e+01
   1.4223125e-03   5.7279027e+01   2.9462567e+01
   1.4223750e-03   5.3335759e+01   5.5551618e+01
   1.4224375e-03   4.2617806e+01   3.6912250e+01
   1.4225000e-03  -1.0000000e+00   5.7626151e+01
   1.4225625e-03   2.0582870e+01   4.3401164e+01
   1.4226250e-03  -6.0000000e+00   6.2996909e+01
   1.4226875e-03  -2.9242789e+01   7.0075331e+01
   1.4227500e-03  -2.5080132e+01   5.3539633e+01
   1.4228125e-03  -1.0000000e+00   4.4402930e+01
   1.4228750e-03  -2.4311903e+01   4.6249121e+01
   1.4229375e-03  -4.8743423e+01   4.6408124e+01
   1.4230000e-03  -7.4463443e+01  -5.0000000e+00
   1.4230625e-03  -6.8789742e+01   4.2398052e+01
   1.4231250e-03  -5.2901396e+01  -1.9291966e+01
   1.4231875e-03  -5.2627755e+01  -1.4287189e+01
   1.4232500e-03  -4.0109111e+01  -3.2705834e+01
   1.4233125e-03  -6.5369385e+01  -1.6433880e+01
   1.4233750e-03  -3.9290427e+01  -1.3258387e+01
   1.4234375e-03  -4.8882397e+01   2.0000000e+00
   1.4235000e-03  -5.5697299e+01   1.6756597e+01
   1.4235625e-03  -3.7911853e+01   3.1496702e+01
   1.4236250e-03  -6.1103212e+01   4.4769066e+01
   1.4236875e-03  -4.1088276e+01   2.8710374e+01
   1.4237500e-03  -4.8646209e+01   5.1962785e+01
   1.4238125e-03  -2.3518091e+01   3.4549150e+01
   1.4238750e-03  -5.4566002e+01   3.0199806e+01
   1.4239375e-03  -4.9634659e+01   4.2426137e+01
   1.4240000e-03  -4.1264691e+01   2.3515417e+01
   1.4240625e-03  -4.9743119e+01   1.9481394e+01
   1.4241250e-03  -3.5504204e+01   8.0000000e+00
   1.4241875e-03  -4.6589854e+01   1.1000000e+01
   1.4242500e-03  -5.0710846e+01  -2.1833564e+01
   1.4243125e-03  -5.7607957e+01  -3.0427820e+01
   1.4243750e-03  -3.7097200e+01  -2.9795189e+01
   1.4244375e-03  -4.2151646e+01  -5.4280148e+01
   1.4245000e-03  -1.7234882e+01  -5.7838577e+01
   1.4245625e-03  -3.2830603e+01  -5.8496378e+01
   1.4246250e-03   4.0000000e+00  -6.5936744e+01
   1.4246875e-03   1.2000000e+01  -4.2458830e+01
   1.4247500e-03   1.8376627e+01  -3.1823718e+01
   1.4248125e-03   3.3806883e+01  -5.3673053e+01
   1.4248750e-03   1.9849419e+01  -4.4177213e+01
   1.4249375e-03   3.3144671e+01  -2.3980811e+01
   1.4250000e-03   3.6375231e+01  -2.6877274e+01
   1.4250625e-03   3.8181843e+01  -1.7609812e+01
   1.4251250e-03   4.4354083e+01  -9.0000000e+00
   1.4251875e-03   4.4225716e+01   1.0000000e+00
   1.4252500e-03   4.8130302e+01  -8.0000000e+00
   1.4253125e-03   3.9617177e+01   2.4570561e+01
   1.4253750e-03   4.4084896e+01   3.3027326e+01
   1.4254375e-03   2.7682924e+01   2.4451546e+01
   1.4255000e-03   3.6418302e+01   2.4217367e+01
   1.4255625e-03   3.2876208e+01   3.7285286e+01
   1.4256250e-03  -1.0000000e+01   4.7468455e+01
   1.4256875e-03  -1.2000000e+01   4.2180957e+01
   1.4257500e-03   6.0000000e+00   4.2034611e+01
   1.4258125e-03   6.0000000e+00   5.1056080e+01
   1.4258750e-03  -1.8155660e+01   4.0562246e+01
   1.4259375e-03  -9.0000000e+00   4.8674433e+01
   1.4260000e-03   1.9144330e+01   4.1647126e+01
   1.4260625e-03   2.8931706e+01   3.9395693e+01
   1.4261250e-03   2.4657000e+01   2.7538120e+01
   1.4261875e-03   2.3601008e+01   2.9793335e+01
   1.4262500e-03   2.2257656e+01   1.7284114e+01
   1.4263125e-03   3.7607557e+01   1.6775048e+01
   1.4263750e-03   3.7877559e+01   1.8214932e+01
   1.4264375e-03   2.7313495e+01   2.2324429e+01
   1.4265000e-03   3.1767427e+01   3.6152122e+01
   1.4265625e-03   1.9265995e+01   1.9521338e+01
   1.4266250e-03   2.0000000e+00   4.4373737e+01
   1.4266875e-03   9.0000000e+00   5.2240175e+01
   1.4267500e-03   9.0000000e+00   4.9795943e+01
   1.4268125e-03  -1.8927579e+01   3.3137826e+01
   1.4268750e-03  -4.0000000e+00   4.4700525e+01
   1.4269375e-03   1.2000000e+01   4.2822366e+01
   1.4270000e-03   1.3630464e+01   3.4274631e+01
   1.4270625e-03   1.5809879e+01   3.8318396e+01
   1.4271250e-03   1.3950270e+01   3.0572685e+01
   1.4271875e-03   3.6812330e+01   2.5166193e+01
   1.4272500e-03   2.5936482e+01   1.3968750e+01
   1.4273125e-03   3.1330904e+01   1.3702549e+01
   1.4273750e-03   2.3018231e+01   2.2636439e+01
   1.4274375e-03   1.4565639e+01   2.6411161e+01
   1.4275000e-03   3.2967941e+01   2.0319996e+01
   1.4275625e-03   1.4094826e+01   3.2985063e+01
   1.4276250e-03   1.3331606e+01   3.2317305e+01
   1.4276875e-03   1.0000000e+01   3.5135490e+01
   1.4277500e-03  -9.0000000e+00   2.6305923e+01
   1.4278125e-03  -1.6852696e+01   2.7860243e+01
   1.4278750e-03  -8.0000000e+00   2.6423523e+01
   1.4279375e-03  -8.0000000e+00   2.2987857e+01
   1.4280000e-03   1.3145696e+01   2.4205416e+01
   1.4280625e-03   2.0335255e+01   2.2930600e+01
   1.4281250e-03   2.0208156e+01   3.0925016e+01
   1.4281875e-03   2.1380074e+01   1.9392602e+01
   1.4282500e-03   3.5332119e+01   1.7145490e+01
   1.4283125e-03   3.7343816e+01  -2.0000000e+00
   1.4283750e-03   3.4194300e+01   1.4674119e+01
   1.4284375e-03   2.1309157e+01   2.0551503e+01
   1.4285000e-03   2.5431365e+01   1.7957124e+01
   1.4285625e-03   1.3829919e+01   2.8489058e+01
   1.4286250e-03   3.0000000e+00   2.6516362e+01
   1.4286875e-03   1.0000000e+01   3.1818368e+01
   1.4287500e-03  -7.0000000e+00   2.5060928e+01
   1.4288125e-03  -9.0000000e+00   2.7287489e+01
   1.4288750e-03  -1.2000000e+01   2.8140999e+01
   1.4289375e-03  -9.0000000e+00   2.7072708e+01
   1.4290000e-03  -6.0000000e+00   2.5586289e+01
   1.4290625e-03   1.3564699e+01   2.1335314e+01
   1.4291250e-03   1.7792528e+01   1.8154078e+01
   1.4291875e-03   1.7353275e+01   4.0000000e+00
   1.4292500e-03   2.5833497e+01  -1.3000000e+01
   1.4293125e-03   2.5659966e+01   1.0000000e+00
   1.4293750e-03   2.7082761e+01  -3.0000000e+00
   1.4294375e-03   2.3206085e+01   1.4678972e+01
   1.4295000e-03   1.5211518e+01   1.5456510e+01
   1.4295625e-03  -1.2000000e+01   1.3303655e+01
   1.4296250e-03   1.0000000e+01   2.3255793e+01
   1.4296875e-03   1.1000000e+01   2.0863836e+01
   1.4297500e-03   1.0000000e+00   2.2473607e+01
   1.4298125e-03  -9.0000000e+00   2.2512577e+01
   1.4298750e-03   3.0000000e+00   1.5851624e+01
   1.4299375e-03  -1.4117648e+01   8.0000000e+00
   1.4300000e-03   9.0000000e+00  -4.0000000e+00
   1.4300625e-03  -1.9404695e+01   1.0000000e+00
   1.4301250e-03  -1.5508322e+01   1.1000000e+01
   1.4301875e-03  -2.0221721e+01  -7.0000000e+00
   1.4302500e-03  -1.5417932e+01   1.2000000e+01
   1.4303125e-03  -2.2030859e+01   7.0000000e+00
   1.4303750e-03  -6.0000000e+00  -8.0000000e+00
   1.4304375e-03  -1.5805929e+01  -9.0000000e+00
   1.4305000e-03   5.0000000e+00   8.0000000e+00
   1.4305625e-03   5.0000000e+00  -1.7175451e+01
   1.4306250e-03   1.2000000e+01   9.0000000e+00
   1.4306875e-03   1.1000000e+01   1.0000000e+00
   1.4307500e-03  -1.1000000e+01  -1.7278646e+01
   1.4308125e-03  -8.0000000e+00  -7.0000000e+00
   1.4308750e-03  -8.0000000e+00  -1.8672659e+01
   1.4309375e-03  -9.0000000e+00  -1.3918319e+01
   1.4310000e-03   1.3000000e+01  -1.4088235e+01
   1.4310625e-03   8.0000000e+00  -0.0000000e+00
   1.4311250e-03  -1.0000000e+01  -1.1000000e+01
   1.4311875e-03   9.0000000e+00   8.0000000e+00
   1.4312500e-03  -1.0000000e+01  -1.2000000e+01
   1.4313125e-03   2.0000000e+00  -1.3000000e+01
   1.4313750e-03  -5.0000000e+00   4.0000000e+00
   1.4314375e-03   1.1000000e+01  -1.0000000e+01
   1.4315000e-03  -4.0000000e+00   2.0000000e+00
   1.4315625e-03  -5.0000000e+00  -5.0000000e+00
   1.4316250e-03  -1.0000000e+00  -1.0000000e+00
   1.4316875e-03  -5.0000000e+00  -7.0000000e+00
   1.4317500e-03   1.0000000e+00  -6.0000000e+00
   1.4318125e-03   9.0000000e+00  -9.0000000e+00
   1.4318750e-03   1.2000000e+01  -1.3000000e+01
   1.4319375e-03   8.0000000e+00   3.0000000e+00
   1.4320000e-03  -4.0000000e+00   3.0000000e+00
   1.4320625e-03   1.0000000e+00   2.0000000e+00
   1.4321250e-03   2.0000000e+00  -1.0000000e+00
   1.4321875e-03  -7.0000000e+00   3.0000000e+00
   1.4322500e-03   8.0000000e+00   1.2000000e+01
   1.4323125e-03   1.1000000e+01   8.0000000e+00
   1.4323750e-03   3.0000000e+00  -1.0000000e+00
   1.4324375e-03   5.0000000e+00  -1.2000000e+01
   1.4325000e-03   2.0000000e+00  -5.0000000e+00
   1.4325625e-03  -5.0000000e+00   6.0000000e+00
   1.4326250e-03   5.0000000e+00   6.0000000e+00
   1.4326875e-03   0.0000000e+00  -0.0000000e+00
   1.4327500e-03   9.0000000e+00   8.0000000e+00
   1.4328125e-03   1.1000000e+01   1.0000000e+01
   1.4328750e-03   1.1000000e+01   3.0000000e+00
   1.4329375e-03   2.0000000e+00   0.0000000e+00
   1.4330000e-03   7.0000000e+00   4.0000000e+00
   1.4330625e-03   5.0000000e+00   1.0000000e+01
   1.4331250e-03  -6.0000000e+00  -1.0000000e+01
   1.4331875e-03  -4.0000000e+00   2.0000000e+00
   1.4332500e-03   1.0000000e+01   8.0000000e+00
   1.4333125e-03   1.1000000e+01  -3.0000000e+00
   1.4333750e-03   8.0000000e+00  -1.1000000e+01
   1.4334375e-03  -1.1000000e+01  -1.2000000e+01
   1.4335000e-03  -4.0000000e+00  -1.0000000e+00
   1.4335625e-03  -1.0000000e+01   1.1000000e+01
   1.4336250e-03   9.0000000e+00  -1.2000000e+01
   1.4336875e-03   7.0000000e+00  -5.0000000e+00
   1.4337500e-03   7.0000000e+00  -7.0000000e+00
   1.4338125e-03   2.0000000e+00  -8.0000000e+00
